theta,h
6.377669356159730851e-01,1.504221203569736431e+00
6.456406013643184449e-01,1.499219886091871956e+00
6.535142671126638048e-01,1.494200901955846428e+00
6.613879328610091646e-01,1.489165489955531996e+00
6.692615986093544134e-01,1.484114890435834333e+00
6.771352643576997732e-01,1.479050345119184984e+00
6.850089301060451330e-01,1.473973096928525628e+00
6.928825958543904928e-01,1.468884389806146995e+00
7.007562616027358526e-01,1.463785468528177480e+00
7.086299273510812124e-01,1.458677578514636197e+00
7.165035930994265723e-01,1.453561965634452280e+00
7.243772588477718211e-01,1.448439876005487736e+00
7.322509245961171809e-01,1.443312555789090013e+00
7.401245903444625407e-01,1.438181250979223558e+00
7.479982560928079005e-01,1.433047207185808247e+00
7.558719218411532603e-01,1.427911669412251339e+00
7.637455875894986201e-01,1.422775881827119893e+00
7.716192533378439800e-01,1.417641087529684985e+00
7.794929190861893398e-01,1.412508528309452283e+00
7.873665848345346996e-01,1.407379444399576185e+00
7.952402505828799484e-01,1.402255074224171949e+00
8.031139163312253082e-01,1.397136654139523815e+00
8.109875820795706680e-01,1.392025418169313022e+00
8.188612478279160278e-01,1.386922597734019380e+00
8.267349135762613876e-01,1.381829421374401790e+00
8.346085793246067475e-01,1.376747114469336619e+00
8.424822450729521073e-01,1.371676898948162915e+00
8.503559108212973561e-01,1.366619992997684330e+00
8.582295765696427159e-01,1.361577610764324930e+00
8.661032423179880757e-01,1.356550962051264797e+00
8.739769080663334355e-01,1.351541252011090544e+00
8.818505738146787953e-01,1.346549680834307816e+00
8.897242395630241552e-01,1.341577443433905392e+00
8.975979053113695150e-01,1.336625729126417417e+00
9.054715710597148748e-01,1.331695721309810398e+00
9.133452368080602346e-01,1.326788597138574666e+00
9.212189025564054834e-01,1.321905527196510999e+00
9.290925683047508432e-01,1.317047675167654974e+00
9.369662340530962030e-01,1.312216197505736037e+00
9.448398998014415628e-01,1.307412243102642480e+00
9.527135655497869227e-01,1.302636952956331529e+00
9.605872312981322825e-01,1.297891459838979911e+00
9.684608970464776423e-01,1.293176887965522326e+00
9.763345627948228911e-01,1.288494352663245746e+00
9.842082285431682509e-01,1.283844960042957117e+00
9.920818942915136107e-01,1.279229806672263381e+00
9.999555600398589705e-01,1.274649979251621934e+00
1.007829225788204219e+00,1.270106554293474632e+00
1.015702891536549579e+00,1.265600597805129457e+00
1.023576557284894939e+00,1.261133164976014465e+00
1.031450223033240299e+00,1.256705299869585346e+00
1.039323888781585659e+00,1.252318035120707496e+00
1.047197554529931018e+00,1.247972391638790812e+00
1.055071220278276378e+00,1.243669378317232121e+00
1.062944886026621738e+00,1.239409991749826023e+00
1.070818551774967098e+00,1.235195215954362657e+00
1.078692217523312236e+00,1.231026022104048101e+00
1.086565883271657595e+00,1.226903368267151961e+00
1.094439549020002955e+00,1.222828199155136630e+00
1.102313214768348315e+00,1.218801445879935219e+00
1.110186880516693675e+00,1.214824025720521394e+00
1.118060546265039035e+00,1.210896841899210985e+00
1.125934212013384395e+00,1.207020783367908079e+00
1.133807877761729754e+00,1.203196724604666645e+00
1.141681543510075114e+00,1.199425525420826144e+00
1.149555209258420474e+00,1.195708030778881881e+00
1.157428875006765834e+00,1.192045070621253755e+00
1.165302540755111194e+00,1.188437459710126598e+00
1.173176206503456553e+00,1.184885997478542174e+00
1.181049872251801913e+00,1.181391467892664027e+00
1.188923538000147273e+00,1.177954639325436759e+00
1.196797203748492411e+00,1.174576264441543172e+00
1.204670869496837771e+00,1.171257080093531577e+00
1.212544535245183130e+00,1.167997807229329998e+00
1.220418200993528490e+00,1.164799150810790440e+00
1.228291866741873850e+00,1.161661799743159973e+00
1.236165532490219210e+00,1.158586426815483739e+00
1.244039198238564570e+00,1.155573688651479358e+00
1.251912863986909930e+00,1.152624225670926261e+00
1.259786529735255289e+00,1.149738662061026151e+00
1.267660195483600649e+00,1.146917605757662884e+00
1.275533861231946009e+00,1.144161648436118561e+00
1.283407526980291369e+00,1.141471365510911662e+00
1.291281192728636729e+00,1.138847316144364852e+00
1.299154858476982088e+00,1.136290043263535887e+00
1.307028524225327448e+00,1.133800073585120138e+00
1.314902189973672808e+00,1.131377917647738318e+00
1.322775855722018168e+00,1.129024069851295220e+00
1.330649521470363306e+00,1.126739008502914086e+00
1.338523187218708665e+00,1.124523195868817105e+00
1.346396852967054025e+00,1.122377078231771463e+00
1.354270518715399385e+00,1.120301085953592901e+00
1.362144184463744745e+00,1.118295633542128797e+00
1.370017850212090105e+00,1.116361119722112605e+00
1.377891515960435465e+00,1.114497927509569886e+00
1.385765181708780824e+00,1.112706424288992801e+00
1.393638847457126184e+00,1.110986961892886260e+00
1.401512513205471544e+00,1.109339876683144599e+00
1.409386178953816904e+00,1.107765489633745215e+00
1.417259844702162264e+00,1.106264106414044823e+00
1.425133510450507623e+00,1.104836017472448084e+00
1.433007176198852983e+00,1.103481498119806226e+00
1.440880841947198343e+00,1.102200808611898841e+00
1.448754507695543481e+00,1.100994194230781931e+00
1.456628173443888841e+00,1.099861885364353808e+00
1.464501839192234200e+00,1.098804097583836903e+00
1.472375504940579560e+00,1.097821031718503537e+00
1.480249170688924920e+00,1.096912873927500032e+00
1.488122836437270280e+00,1.096079795768177600e+00
1.495996502185615640e+00,1.095321954260759734e+00
1.503870167933961000e+00,1.094639491948793397e+00
1.511743833682306359e+00,1.094032536955118484e+00
1.519617499430651719e+00,1.093501203033184765e+00
1.527491165178997079e+00,1.093045589613328206e+00
1.535364830927342439e+00,1.092665781843763062e+00
1.543238496675687799e+00,1.092361850626131448e+00
1.551112162424033158e+00,1.092133852645454706e+00
1.558985828172378518e+00,1.091981830394251451e+00
1.566859493920723878e+00,1.091905812190656189e+00
1.574733159669069238e+00,1.091905812190733460e+00
1.582606825417414376e+00,1.091981830394495478e+00
1.590480491165759735e+00,1.092133852645883252e+00
1.598354156914105095e+00,1.092361850626727859e+00
1.606227822662450455e+00,1.092665781844513129e+00
1.614101488410795815e+00,1.093045589614222823e+00
1.621975154159141175e+00,1.093501203034191738e+00
1.629848819907486535e+00,1.094032536956215163e+00
1.637722485655831894e+00,1.094639491949972232e+00
1.645596151404177254e+00,1.095321954262014286e+00
1.653469817152522614e+00,1.096079795769503429e+00
1.661343482900867974e+00,1.096912873928929111e+00
1.669217148649213334e+00,1.097821031720071838e+00
1.677090814397558693e+00,1.098804097585522443e+00
1.684964480145904053e+00,1.099861885366147263e+00
1.692838145894249413e+00,1.100994194232666423e+00
1.700711811642594551e+00,1.102200808613886807e+00
1.708585477390939911e+00,1.103481498121906990e+00
1.716459143139285271e+00,1.104836017474634113e+00
1.724332808887630630e+00,1.106264106416305903e+00
1.732206474635975990e+00,1.107765489636113987e+00
1.740080140384321350e+00,1.109339876685637938e+00
1.747953806132666710e+00,1.110986961895472191e+00
1.755827471881012070e+00,1.112706424291702856e+00
1.763701137629357429e+00,1.114497927512375863e+00
1.771574803377702789e+00,1.116361119724992079e+00
1.779448469126048149e+00,1.118295633545074885e+00
1.787322134874393509e+00,1.120301085956614706e+00
1.795195800622738869e+00,1.122377078234883419e+00
1.803069466371084228e+00,1.124523195872034309e+00
1.810943132119429588e+00,1.126739008506243422e+00
1.818816797867774948e+00,1.129024069854724699e+00
1.826690463616120308e+00,1.131377917651214648e+00
1.834564129364465446e+00,1.133800073588631996e+00
1.842437795112810806e+00,1.136290043267064842e+00
1.850311460861156165e+00,1.138847316147877153e+00
1.858185126609501525e+00,1.141471365514405978e+00
1.866058792357846885e+00,1.144161648439596446e+00
1.873932458106192245e+00,1.146917605761140990e+00
1.881806123854537605e+00,1.149738662064516248e+00
1.889679789602882964e+00,1.152624225674434566e+00
1.897553455351228324e+00,1.155573688655006537e+00
1.905427121099573684e+00,1.158586426818994264e+00
1.913300786847919044e+00,1.161661799746615209e+00
1.921174452596264404e+00,1.164799150814160633e+00
1.929048118344609763e+00,1.167997807232570961e+00
1.936921784092955123e+00,1.171257080096609560e+00
1.944795449841300483e+00,1.174576264444451956e+00
1.952669115589645621e+00,1.177954639328185449e+00
1.960542781337990981e+00,1.181391467895247738e+00
1.968416447086336341e+00,1.184885997480978892e+00
1.976290112834681700e+00,1.188437459712425204e+00
1.984163778583027060e+00,1.192045070623426462e+00
1.992037444331372420e+00,1.195708030780930908e+00
1.999911110079717780e+00,1.199425525422731065e+00
2.007784775828063140e+00,1.203196724606447665e+00
2.015658441576408499e+00,1.207020783369544548e+00
2.023532107324753859e+00,1.210896841900683363e+00
2.031405773073099219e+00,1.214824025721819689e+00
2.039279438821444579e+00,1.218801445881013246e+00
2.047153104569789939e+00,1.222828199156014373e+00
2.055026770318135299e+00,1.226903368267810990e+00
2.062900436066480658e+00,1.231026022104468431e+00
2.070774101814826018e+00,1.235195215954517645e+00
2.078647767563171378e+00,1.239409991749706563e+00
2.086521433311516738e+00,1.243669378316825780e+00
2.094395099059862098e+00,1.247972391638079825e+00
2.102268764808207457e+00,1.252318035119697193e+00
2.110142430556552817e+00,1.256705299868270176e+00
2.118016096304898177e+00,1.261133164974409304e+00
2.125889762053243537e+00,1.265600597803285599e+00
2.133763427801588897e+00,1.270106554291387635e+00
2.141637093549934256e+00,1.274649979249355081e+00
2.149510759298279172e+00,1.279229806669829550e+00
2.157384425046624532e+00,1.283844960040361638e+00
2.165258090794969892e+00,1.288494352660489728e+00
2.173131756543315252e+00,1.293176887962580013e+00
2.181005422291660611e+00,1.297891459835876393e+00
2.188879088040005971e+00,1.302636952953110328e+00
2.196752753788351331e+00,1.307412243099365989e+00
2.204626419536696691e+00,1.312216197502442228e+00
2.212500085285042051e+00,1.317047675164300546e+00
2.220373751033387411e+00,1.321905527193081520e+00
2.228247416781732770e+00,1.326788597135079240e+00
2.236121082530078130e+00,1.331695721306243252e+00
2.243994748278423490e+00,1.336625729122744799e+00
2.251868414026768850e+00,1.341577443430126859e+00
2.259742079775114210e+00,1.346549680830415374e+00
2.267615745523459569e+00,1.351541252007115057e+00
2.275489411271804929e+00,1.356550962047224251e+00
2.283363077020150289e+00,1.361577610760160928e+00
2.291236742768495649e+00,1.366619992993324706e+00
2.299110408516841009e+00,1.371676898943594791e+00
2.306984074265186369e+00,1.376747114464526245e+00
2.314857740013531728e+00,1.381829421369259236e+00
2.322731405761877088e+00,1.386922597728511564e+00
2.330605071510222448e+00,1.392025418163420181e+00
2.338478737258567808e+00,1.397136654133283917e+00
2.346352403006913168e+00,1.402255074217617414e+00
2.354226068755258527e+00,1.407379444392645285e+00
2.362099734503603887e+00,1.412508528302089061e+00
2.369973400251949247e+00,1.417641087521883447e+00
2.377847066000294607e+00,1.422775881818851618e+00
2.385720731748639967e+00,1.427911669403531425e+00
2.393594397496984882e+00,1.433047207176606497e+00
2.401468063245330242e+00,1.438181250969541081e+00
2.409341728993675602e+00,1.443312555778967221e+00
2.417215394742020962e+00,1.448439875994971038e+00
2.425089060490366322e+00,1.453561965623604735e+00
2.432962726238711682e+00,1.458677578503555505e+00
2.440836391987057041e+00,1.463785468516926924e+00
2.448710057735402401e+00,1.468884389794699930e+00
2.456583723483747761e+00,1.473973096916880277e+00
2.464457389232093121e+00,1.479050345107317144e+00
2.472331054980438481e+00,1.484114890423750666e+00
2.480204720728783840e+00,1.489165489943269582e+00
2.488078386477129200e+00,1.494200901943378401e+00
2.495952052225474560e+00,1.499219886079203867e+00
2.503825717973819920e+00,1.504221203556899589e+00
2.511699383722165280e+00,1.509203617303746636e+00
2.519573049470510639e+00,1.514165892135531433e+00
2.527446715218855999e+00,1.519106794921318837e+00
2.535320380967201359e+00,1.524025094746089382e+00
2.543194046715546719e+00,1.528919563071870158e+00
2.551067712463892079e+00,1.533788973897703301e+00
2.558941378212237439e+00,1.538632103919022720e+00
2.566815043960582798e+00,1.543447732687019736e+00
2.574688709708928158e+00,1.548234642768075986e+00
2.582562375457273518e+00,1.552991619904561471e+00
2.590436041205618878e+00,1.557717453176850064e+00
2.598309706953964238e+00,1.562410935167805492e+00
2.606183372702309597e+00,1.567070862129743780e+00
2.614057038450654957e+00,1.571696034154745902e+00
2.621930704199000317e+00,1.576285255348965020e+00
2.629804369947345677e+00,1.580837334011600648e+00
2.637678035695691037e+00,1.585351082818992730e+00
2.645551701444036397e+00,1.589825319014806837e+00
2.653425367192381312e+00,1.594258864606616255e+00
2.661299032940726672e+00,1.598650546569610142e+00
2.669172698689072032e+00,1.602999197058577741e+00
2.677046364437417392e+00,1.607303653628184392e+00
2.684920030185762752e+00,1.611562759462457084e+00
2.692793695934108111e+00,1.615775363614294191e+00
2.700667361682453471e+00,1.619940321255434190e+00
2.708541027430798831e+00,1.624056493937589440e+00
2.716414693179144191e+00,1.628122749865596131e+00
2.724288358927489551e+00,1.632137964182658108e+00
2.732162024675834910e+00,1.636101019268893619e+00
2.740035690424180270e+00,1.640010805053389031e+00
2.747909356172525630e+00,1.643866219340265555e+00
2.755783021920870990e+00,1.647666168149378274e+00
2.763656687669216350e+00,1.651409566072293167e+00
2.771530353417561710e+00,1.655095336643562121e+00
2.779404019165907069e+00,1.658722412727868356e+00
2.787277684914252429e+00,1.662289736923633798e+00
2.795151350662597789e+00,1.665796261982839477e+00
2.803025016410943149e+00,1.669240951247625171e+00
2.810898682159288509e+00,1.672622779103750235e+00
2.818772347907633868e+00,1.675940731450902721e+00
2.826646013655979228e+00,1.679193806190068639e+00
2.834519679404324588e+00,1.682381013727541452e+00
2.842393345152669948e+00,1.685501377495891795e+00
2.850267010901015308e+00,1.688553934491218822e+00
2.858140676649360667e+00,1.691537735826437405e+00
2.866014342397706027e+00,1.694451847300653125e+00
2.873888008146051387e+00,1.697295349983620971e+00
2.881761673894396747e+00,1.700067340814873873e+00
2.889635339642742107e+00,1.702766933217081169e+00
2.897509005391087022e+00,1.705393257722701339e+00
2.905382671139432382e+00,1.707945462613253529e+00
2.913256336887777742e+00,1.710422714570501768e+00
2.921130002636123102e+00,1.712824199338658593e+00
2.929003668384468462e+00,1.715149122396679049e+00
2.936877334132813822e+00,1.717396709640363284e+00
2.944750999881159181e+00,1.719566208072772051e+00
2.952624665629504541e+00,1.721656886503397654e+00
2.960498331377849901e+00,1.723668036255288527e+00
2.968371997126195261e+00,1.725598971880700994e+00
2.976245662874540621e+00,1.727449031885643249e+00
2.984119328622885980e+00,1.729217579465463173e+00
2.991992994371231340e+00,1.730904003254469359e+00
2.999866660119576700e+00,1.732507718094260962e+00
3.007740325867922060e+00,1.734028165828365164e+00
3.015613991616267420e+00,1.735464816135371624e+00
3.023487657364612780e+00,1.736817167418512442e+00
3.031361323112958139e+00,1.738084747779808259e+00
3.039234988861303499e+00,1.739267116122877432e+00
3.047108654609648859e+00,1.740363863453943116e+00
3.054982320357994219e+00,1.741374614495138529e+00
3.062855986106339579e+00,1.742299029801694932e+00
3.070729651854684938e+00,1.743136808718187769e+00
3.078603317603030298e+00,1.743887693789780702e+00
3.086476983351375658e+00,1.744551477826198127e+00
3.094350649099721018e+00,1.745128016128006720e+00
3.102224314848066378e+00,1.745617249654701109e+00
3.110097980596411738e+00,1.746019254248610597e+00
3.117971646344757097e+00,1.746334363205900075e+00
3.125845312093102457e+00,1.746563553684644443e+00
3.133718977841447817e+00,1.746710147557645865e+00
3.141592643589793177e+00,1.746790671128643835e+00
